indice,nivel_territorial,unidade_de_medida,valor,regiao,variavel,periodo,categorias,tabela
717,Unidade da Federação,%,"51,50",Piauí,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2023,Menos de 1 mês,tabela_1616_var_4110
718,Unidade da Federação,%,"37,70",Piauí,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2023,De 1 mês a menos de 1 ano,tabela_1616_var_4110
719,Unidade da Federação,%,"3,80",Piauí,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2023,De 1 ano a menos de 2 anos,tabela_1616_var_4110
720,Unidade da Federação,%,"7,00",Piauí,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2023,2 anos ou mais,tabela_1616_var_4110
1,Brasil,Mil pessoas,"7.653,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2012,Total,tabela_1616_var_4092
2,Brasil,Mil pessoas,"1.137,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2012,Menos de 1 mês,tabela_1616_var_4092
3,Brasil,Mil pessoas,"3.767,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2012,De 1 mês a menos de 1 ano,tabela_1616_var_4092
4,Brasil,Mil pessoas,"990,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2012,De 1 ano a menos de 2 anos,tabela_1616_var_4092
5,Brasil,Mil pessoas,"1.759,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2012,2 anos ou mais,tabela_1616_var_4092
6,Brasil,Mil pessoas,"7.363,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2012,Total,tabela_1616_var_4092
7,Brasil,Mil pessoas,"931,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2012,Menos de 1 mês,tabela_1616_var_4092
8,Brasil,Mil pessoas,"3.896,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2012,De 1 mês a menos de 1 ano,tabela_1616_var_4092
9,Brasil,Mil pessoas,"1.016,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2012,De 1 ano a menos de 2 anos,tabela_1616_var_4092
10,Brasil,Mil pessoas,"1.520,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2012,2 anos ou mais,tabela_1616_var_4092
11,Brasil,Mil pessoas,"6.942,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2012,Total,tabela_1616_var_4092
12,Brasil,Mil pessoas,"837,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2012,Menos de 1 mês,tabela_1616_var_4092
13,Brasil,Mil pessoas,"3.695,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2012,De 1 mês a menos de 1 ano,tabela_1616_var_4092
14,Brasil,Mil pessoas,"952,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2012,De 1 ano a menos de 2 anos,tabela_1616_var_4092
15,Brasil,Mil pessoas,"1.458,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2012,2 anos ou mais,tabela_1616_var_4092
16,Brasil,Mil pessoas,"6.730,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2012,Total,tabela_1616_var_4092
17,Brasil,Mil pessoas,"855,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2012,Menos de 1 mês,tabela_1616_var_4092
18,Brasil,Mil pessoas,"3.642,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2012,De 1 mês a menos de 1 ano,tabela_1616_var_4092
19,Brasil,Mil pessoas,"983,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2012,De 1 ano a menos de 2 anos,tabela_1616_var_4092
20,Brasil,Mil pessoas,"1.250,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2012,2 anos ou mais,tabela_1616_var_4092
21,Brasil,Mil pessoas,"7.866,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2013,Total,tabela_1616_var_4092
22,Brasil,Mil pessoas,"1.163,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2013,Menos de 1 mês,tabela_1616_var_4092
23,Brasil,Mil pessoas,"4.242,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2013,De 1 mês a menos de 1 ano,tabela_1616_var_4092
24,Brasil,Mil pessoas,"1.056,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2013,De 1 ano a menos de 2 anos,tabela_1616_var_4092
25,Brasil,Mil pessoas,"1.405,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2013,2 anos ou mais,tabela_1616_var_4092
26,Brasil,Mil pessoas,"7.393,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2013,Total,tabela_1616_var_4092
27,Brasil,Mil pessoas,"872,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2013,Menos de 1 mês,tabela_1616_var_4092
28,Brasil,Mil pessoas,"4.147,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2013,De 1 mês a menos de 1 ano,tabela_1616_var_4092
29,Brasil,Mil pessoas,"1.046,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2013,De 1 ano a menos de 2 anos,tabela_1616_var_4092
30,Brasil,Mil pessoas,"1.327,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2013,2 anos ou mais,tabela_1616_var_4092
31,Brasil,Mil pessoas,"6.916,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2013,Total,tabela_1616_var_4092
32,Brasil,Mil pessoas,"879,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2013,Menos de 1 mês,tabela_1616_var_4092
33,Brasil,Mil pessoas,"3.880,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2013,De 1 mês a menos de 1 ano,tabela_1616_var_4092
34,Brasil,Mil pessoas,"971,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2013,De 1 ano a menos de 2 anos,tabela_1616_var_4092
35,Brasil,Mil pessoas,"1.185,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2013,2 anos ou mais,tabela_1616_var_4092
36,Brasil,Mil pessoas,"6.151,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2013,Total,tabela_1616_var_4092
37,Brasil,Mil pessoas,"830,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2013,Menos de 1 mês,tabela_1616_var_4092
38,Brasil,Mil pessoas,"3.196,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2013,De 1 mês a menos de 1 ano,tabela_1616_var_4092
39,Brasil,Mil pessoas,"996,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2013,De 1 ano a menos de 2 anos,tabela_1616_var_4092
40,Brasil,Mil pessoas,"1.128,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2013,2 anos ou mais,tabela_1616_var_4092
41,Brasil,Mil pessoas,"7.141,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2014,Total,tabela_1616_var_4092
42,Brasil,Mil pessoas,"1.026,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2014,Menos de 1 mês,tabela_1616_var_4092
43,Brasil,Mil pessoas,"3.762,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2014,De 1 mês a menos de 1 ano,tabela_1616_var_4092
44,Brasil,Mil pessoas,"1.035,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2014,De 1 ano a menos de 2 anos,tabela_1616_var_4092
45,Brasil,Mil pessoas,"1.318,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2014,2 anos ou mais,tabela_1616_var_4092
46,Brasil,Mil pessoas,"6.861,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2014,Total,tabela_1616_var_4092
47,Brasil,Mil pessoas,"861,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2014,Menos de 1 mês,tabela_1616_var_4092
48,Brasil,Mil pessoas,"3.710,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2014,De 1 mês a menos de 1 ano,tabela_1616_var_4092
49,Brasil,Mil pessoas,"1.091,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2014,De 1 ano a menos de 2 anos,tabela_1616_var_4092
50,Brasil,Mil pessoas,"1.198,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2014,2 anos ou mais,tabela_1616_var_4092
51,Brasil,Mil pessoas,"6.812,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2014,Total,tabela_1616_var_4092
52,Brasil,Mil pessoas,"784,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2014,Menos de 1 mês,tabela_1616_var_4092
53,Brasil,Mil pessoas,"3.752,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2014,De 1 mês a menos de 1 ano,tabela_1616_var_4092
54,Brasil,Mil pessoas,"1.121,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2014,De 1 ano a menos de 2 anos,tabela_1616_var_4092
55,Brasil,Mil pessoas,"1.156,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2014,2 anos ou mais,tabela_1616_var_4092
56,Brasil,Mil pessoas,"6.555,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2014,Total,tabela_1616_var_4092
57,Brasil,Mil pessoas,"783,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2014,Menos de 1 mês,tabela_1616_var_4092
58,Brasil,Mil pessoas,"3.579,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2014,De 1 mês a menos de 1 ano,tabela_1616_var_4092
59,Brasil,Mil pessoas,"1.049,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2014,De 1 ano a menos de 2 anos,tabela_1616_var_4092
60,Brasil,Mil pessoas,"1.143,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2014,2 anos ou mais,tabela_1616_var_4092
61,Brasil,Mil pessoas,"8.045,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2015,Total,tabela_1616_var_4092
62,Brasil,Mil pessoas,"1.037,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2015,Menos de 1 mês,tabela_1616_var_4092
63,Brasil,Mil pessoas,"4.369,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2015,De 1 mês a menos de 1 ano,tabela_1616_var_4092
64,Brasil,Mil pessoas,"1.259,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2015,De 1 ano a menos de 2 anos,tabela_1616_var_4092
65,Brasil,Mil pessoas,"1.380,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2015,2 anos ou mais,tabela_1616_var_4092
66,Brasil,Mil pessoas,"8.498,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2015,Total,tabela_1616_var_4092
67,Brasil,Mil pessoas,"922,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2015,Menos de 1 mês,tabela_1616_var_4092
68,Brasil,Mil pessoas,"4.710,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2015,De 1 mês a menos de 1 ano,tabela_1616_var_4092
69,Brasil,Mil pessoas,"1.423,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2015,De 1 ano a menos de 2 anos,tabela_1616_var_4092
70,Brasil,Mil pessoas,"1.443,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2015,2 anos ou mais,tabela_1616_var_4092
71,Brasil,Mil pessoas,"9.153,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2015,Total,tabela_1616_var_4092
72,Brasil,Mil pessoas,"966,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2015,Menos de 1 mês,tabela_1616_var_4092
73,Brasil,Mil pessoas,"5.063,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2015,De 1 mês a menos de 1 ano,tabela_1616_var_4092
74,Brasil,Mil pessoas,"1.572,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2015,De 1 ano a menos de 2 anos,tabela_1616_var_4092
75,Brasil,Mil pessoas,"1.551,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2015,2 anos ou mais,tabela_1616_var_4092
76,Brasil,Mil pessoas,"9.222,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2015,Total,tabela_1616_var_4092
77,Brasil,Mil pessoas,"980,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2015,Menos de 1 mês,tabela_1616_var_4092
78,Brasil,Mil pessoas,"4.858,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2015,De 1 mês a menos de 1 ano,tabela_1616_var_4092
79,Brasil,Mil pessoas,"1.722,00",Brasil,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2015,De 1 ano a menos de 2 anos,tabela_1616_var_4092
