indice,nivel_territorial,unidade_de_medida,valor,regiao,variavel,periodo,categorias,tabela
318,Unidade da Federação,Mil pessoas,"53,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2016,Outros serviços,tabela_4362_var_4090
319,Unidade da Federação,Mil pessoas,"93,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2016,Serviços domésticos,tabela_4362_var_4090
320,Unidade da Federação,Mil pessoas,"1.265,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2017,Total,tabela_4362_var_4090
321,Unidade da Federação,Mil pessoas,"267,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2017,"Agricultura, pecuária, produção florestal, pesca e aquicultura",tabela_4362_var_4090
322,Unidade da Federação,Mil pessoas,"79,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2017,Indústria geral,tabela_4362_var_4090
323,Unidade da Federação,Mil pessoas,"106,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2017,Construção,tabela_4362_var_4090
324,Unidade da Federação,Mil pessoas,"262,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2017,"Comércio, reparação de veículos automotores e motocicletas",tabela_4362_var_4090
325,Unidade da Federação,Mil pessoas,"40,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2017,"Transporte, armazenagem e correio",tabela_4362_var_4090
326,Unidade da Federação,Mil pessoas,"70,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2017,Alojamento e alimentação,tabela_4362_var_4090
327,Unidade da Federação,Mil pessoas,"74,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2017,"Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas",tabela_4362_var_4090
328,Unidade da Federação,Mil pessoas,"235,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2017,"Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais",tabela_4362_var_4090
329,Unidade da Federação,Mil pessoas,"52,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2017,Outros serviços,tabela_4362_var_4090
330,Unidade da Federação,Mil pessoas,"80,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2017,Serviços domésticos,tabela_4362_var_4090
331,Unidade da Federação,Mil pessoas,"1.228,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2018,Total,tabela_4362_var_4090
332,Unidade da Federação,Mil pessoas,"243,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2018,"Agricultura, pecuária, produção florestal, pesca e aquicultura",tabela_4362_var_4090
333,Unidade da Federação,Mil pessoas,"71,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2018,Indústria geral,tabela_4362_var_4090
334,Unidade da Federação,Mil pessoas,"94,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2018,Construção,tabela_4362_var_4090
335,Unidade da Federação,Mil pessoas,"259,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2018,"Comércio, reparação de veículos automotores e motocicletas",tabela_4362_var_4090
336,Unidade da Federação,Mil pessoas,"47,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2018,"Transporte, armazenagem e correio",tabela_4362_var_4090
337,Unidade da Federação,Mil pessoas,"61,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2018,Alojamento e alimentação,tabela_4362_var_4090
338,Unidade da Federação,Mil pessoas,"82,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2018,"Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas",tabela_4362_var_4090
339,Unidade da Federação,Mil pessoas,"240,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2018,"Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais",tabela_4362_var_4090
340,Unidade da Federação,Mil pessoas,"56,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2018,Outros serviços,tabela_4362_var_4090
341,Unidade da Federação,Mil pessoas,"75,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2018,Serviços domésticos,tabela_4362_var_4090
342,Unidade da Federação,Mil pessoas,"1.293,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2019,Total,tabela_4362_var_4090
343,Unidade da Federação,Mil pessoas,"228,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2019,"Agricultura, pecuária, produção florestal, pesca e aquicultura",tabela_4362_var_4090
344,Unidade da Federação,Mil pessoas,"91,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2019,Indústria geral,tabela_4362_var_4090
345,Unidade da Federação,Mil pessoas,"102,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2019,Construção,tabela_4362_var_4090
346,Unidade da Federação,Mil pessoas,"261,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2019,"Comércio, reparação de veículos automotores e motocicletas",tabela_4362_var_4090
347,Unidade da Federação,Mil pessoas,"43,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2019,"Transporte, armazenagem e correio",tabela_4362_var_4090
348,Unidade da Federação,Mil pessoas,"81,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2019,Alojamento e alimentação,tabela_4362_var_4090
349,Unidade da Federação,Mil pessoas,"73,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2019,"Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas",tabela_4362_var_4090
350,Unidade da Federação,Mil pessoas,"245,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2019,"Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais",tabela_4362_var_4090
351,Unidade da Federação,Mil pessoas,"60,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2019,Outros serviços,tabela_4362_var_4090
352,Unidade da Federação,Mil pessoas,"108,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2019,Serviços domésticos,tabela_4362_var_4090
353,Unidade da Federação,Mil pessoas,"1.136,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2020,Total,tabela_4362_var_4090
354,Unidade da Federação,Mil pessoas,"169,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2020,"Agricultura, pecuária, produção florestal, pesca e aquicultura",tabela_4362_var_4090
355,Unidade da Federação,Mil pessoas,"76,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2020,Indústria geral,tabela_4362_var_4090
356,Unidade da Federação,Mil pessoas,"102,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2020,Construção,tabela_4362_var_4090
357,Unidade da Federação,Mil pessoas,"247,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2020,"Comércio, reparação de veículos automotores e motocicletas",tabela_4362_var_4090
358,Unidade da Federação,Mil pessoas,"40,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2020,"Transporte, armazenagem e correio",tabela_4362_var_4090
359,Unidade da Federação,Mil pessoas,"74,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2020,Alojamento e alimentação,tabela_4362_var_4090
360,Unidade da Federação,Mil pessoas,"74,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2020,"Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas",tabela_4362_var_4090
361,Unidade da Federação,Mil pessoas,"223,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2020,"Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais",tabela_4362_var_4090
362,Unidade da Federação,Mil pessoas,"50,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2020,Outros serviços,tabela_4362_var_4090
363,Unidade da Federação,Mil pessoas,"81,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2020,Serviços domésticos,tabela_4362_var_4090
364,Unidade da Federação,Mil pessoas,"1.245,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2021,Total,tabela_4362_var_4090
365,Unidade da Federação,Mil pessoas,"227,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2021,"Agricultura, pecuária, produção florestal, pesca e aquicultura",tabela_4362_var_4090
366,Unidade da Federação,Mil pessoas,"73,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2021,Indústria geral,tabela_4362_var_4090
367,Unidade da Federação,Mil pessoas,"121,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2021,Construção,tabela_4362_var_4090
368,Unidade da Federação,Mil pessoas,"268,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2021,"Comércio, reparação de veículos automotores e motocicletas",tabela_4362_var_4090
369,Unidade da Federação,Mil pessoas,"29,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2021,"Transporte, armazenagem e correio",tabela_4362_var_4090
370,Unidade da Federação,Mil pessoas,"61,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2021,Alojamento e alimentação,tabela_4362_var_4090
371,Unidade da Federação,Mil pessoas,"94,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2021,"Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas",tabela_4362_var_4090
372,Unidade da Federação,Mil pessoas,"236,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2021,"Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais",tabela_4362_var_4090
373,Unidade da Federação,Mil pessoas,"62,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2021,Outros serviços,tabela_4362_var_4090
374,Unidade da Federação,Mil pessoas,"73,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2021,Serviços domésticos,tabela_4362_var_4090
375,Unidade da Federação,Mil pessoas,"1.270,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2022,Total,tabela_4362_var_4090
376,Unidade da Federação,Mil pessoas,"177,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2022,"Agricultura, pecuária, produção florestal, pesca e aquicultura",tabela_4362_var_4090
377,Unidade da Federação,Mil pessoas,"79,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2022,Indústria geral,tabela_4362_var_4090
378,Unidade da Federação,Mil pessoas,"118,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2022,Construção,tabela_4362_var_4090
379,Unidade da Federação,Mil pessoas,"244,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2022,"Comércio, reparação de veículos automotores e motocicletas",tabela_4362_var_4090
380,Unidade da Federação,Mil pessoas,"36,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2022,"Transporte, armazenagem e correio",tabela_4362_var_4090
381,Unidade da Federação,Mil pessoas,"74,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2022,Alojamento e alimentação,tabela_4362_var_4090
382,Unidade da Federação,Mil pessoas,"98,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2022,"Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas",tabela_4362_var_4090
383,Unidade da Federação,Mil pessoas,"296,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2022,"Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais",tabela_4362_var_4090
384,Unidade da Federação,Mil pessoas,"76,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2022,Outros serviços,tabela_4362_var_4090
385,Unidade da Federação,Mil pessoas,"72,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2022,Serviços domésticos,tabela_4362_var_4090
386,Unidade da Federação,Mil pessoas,"1.268,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2023,Total,tabela_4362_var_4090
387,Unidade da Federação,Mil pessoas,"171,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2023,"Agricultura, pecuária, produção florestal, pesca e aquicultura",tabela_4362_var_4090
388,Unidade da Federação,Mil pessoas,"82,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2023,Indústria geral,tabela_4362_var_4090
389,Unidade da Federação,Mil pessoas,"104,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2023,Construção,tabela_4362_var_4090
390,Unidade da Federação,Mil pessoas,"262,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2023,"Comércio, reparação de veículos automotores e motocicletas",tabela_4362_var_4090
391,Unidade da Federação,Mil pessoas,"48,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2023,"Transporte, armazenagem e correio",tabela_4362_var_4090
392,Unidade da Federação,Mil pessoas,"79,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2023,Alojamento e alimentação,tabela_4362_var_4090
393,Unidade da Federação,Mil pessoas,"103,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2023,"Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas",tabela_4362_var_4090
394,Unidade da Federação,Mil pessoas,"258,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2023,"Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais",tabela_4362_var_4090
395,Unidade da Federação,Mil pessoas,"69,00",Piauí,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,2023,Outros serviços,tabela_4362_var_4090
